order_id,order_date,customer_id,product_id,quantity,discount,channel,revenue,cost,profit
ORD01827,2024-03-04,C0351,P019,2,0.05,Retail,346.83,257.6,89.23
ORD04330,2024-03-04,C0217,P001,3,0.0,Online,1142.82,468.21,674.61
ORD03585,2024-03-05,C0081,P003,1,0.0,Online,105.37,70.85,34.52
ORD01695,2024-03-05,C0450,P014,2,0.1,Retail,303.21,175.74,127.47
ORD01568,2024-03-05,C0172,P001,2,0.05,Retail,723.79,312.14,411.65
ORD00734,2024-03-05,C0134,P013,3,0.0,Online,1263.72,563.61,700.11
ORD02875,2024-03-05,C0277,P005,1,0.0,Online,525.45,244.43,281.02
ORD00402,2024-03-06,C0087,P019,2,0.1,Retail,328.57,257.6,70.97
ORD00218,2024-03-06,C0132,P015,2,0.1,Online,588.22,482.08,106.14
ORD03006,2024-03-06,C0049,P004,2,0.0,Online,152.76,65.3,87.46
ORD00946,2024-03-06,C0347,P001,3,0.0,Retail,1142.82,468.21,674.61
ORD00986,2024-03-06,C0282,P019,2,0.05,Retail,346.83,257.6,89.23
ORD03676,2024-03-06,C0423,P006,3,0.05,Direct Sales,126.6,54.09,72.51
ORD01175,2024-03-07,C0110,P004,2,0.0,Wholesale,152.76,65.3,87.46
ORD02885,2024-03-07,C0377,P011,3,0.0,Online,1094.46,745.86,348.6
ORD00900,2024-03-08,C0263,P020,2,0.0,Direct Sales,1012.26,553.7,458.56
ORD02563,2024-03-08,C0278,P007,3,0.05,Retail,1482.91,1003.95,478.96
ORD03746,2024-03-08,C0070,P011,3,0.05,Retail,1039.74,745.86,293.88
ORD03637,2024-03-08,C0354,P013,1,0.0,Wholesale,421.24,187.87,233.37
ORD03578,2024-03-08,C0240,P014,2,0.1,Retail,303.21,175.74,127.47
ORD00400,2024-03-08,C0088,P019,1,0.05,Direct Sales,173.41,128.8,44.61
ORD04716,2024-03-08,C0198,P010,3,0.1,Online,794.8,535.38,259.42
ORD03191,2024-03-08,C0002,P007,1,0.1,Retail,468.29,334.65,133.64
ORD00450,2024-03-09,C0483,P013,2,0.1,Retail,758.23,375.74,382.49
ORD00784,2024-03-09,C0153,P019,1,0.0,Wholesale,182.54,128.8,53.74
ORD03571,2024-03-09,C0123,P020,2,0.0,Retail,1012.26,553.7,458.56
ORD04093,2024-03-09,C0315,P002,3,0.05,Online,1699.71,886.44,813.27
ORD00057,2024-03-09,C0335,P006,4,0.05,Online,168.8,72.12,96.68
ORD00948,2024-03-09,C0249,P004,1,0.0,Wholesale,76.38,32.65,43.73
ORD03104,2024-03-10,C0449,P011,2,0.0,Online,729.64,497.24,232.4
ORD03836,2024-03-10,C0489,P004,1,0.1,Online,68.74,32.65,36.09
ORD02106,2024-03-10,C0264,P012,2,0.05,Retail,409.66,247.88,161.78
ORD01184,2024-03-11,C0379,P004,1,0.1,Retail,68.74,32.65,36.09
ORD01729,2024-03-11,C0196,P006,1,0.0,Online,44.42,18.03,26.39
ORD00315,2024-03-11,C0072,P020,2,0.0,Retail,1012.26,553.7,458.56
ORD02843,2024-03-11,C0190,P017,1,0.2,Wholesale,69.01,35.37,33.64
ORD01840,2024-03-11,C0283,P006,1,0.0,Retail,44.42,18.03,26.39
ORD02170,2024-03-12,C0068,P007,3,0.0,Online,1560.96,1003.95,557.01
ORD04021,2024-03-12,C0163,P001,1,0.0,Retail,380.94,156.07,224.87
ORD03486,2024-03-12,C0217,P017,2,0.05,Direct Sales,163.89,70.74,93.15
ORD04380,2024-03-12,C0179,P008,4,0.0,Retail,491.96,323.64,168.32
ORD01607,2024-03-13,C0016,P016,2,0.05,Online,705.94,493.88,212.06
ORD04960,2024-03-13,C0152,P005,3,0.0,Online,1576.35,733.29,843.06
ORD03775,2024-03-13,C0023,P009,3,0.0,Retail,744.78,385.95,358.83
ORD02994,2024-03-14,C0134,P002,1,0.0,Retail,596.39,295.48,300.91
ORD04460,2024-03-14,C0256,P010,1,0.0,Online,294.37,178.46,115.91
ORD02598,2024-03-14,C0319,P013,1,0.0,Retail,421.24,187.87,233.37
ORD00412,2024-03-14,C0496,P006,2,0.1,Online,79.96,36.06,43.9
ORD03694,2024-03-14,C0404,P016,1,0.0,Retail,371.55,246.94,124.61
ORD02521,2024-03-14,C0484,P006,1,0.0,Retail,44.42,18.03,26.39
ORD04469,2024-03-14,C0090,P012,2,0.1,Wholesale,388.1,247.88,140.22
ORD04394,2024-03-15,C0069,P013,3,0.0,Online,1263.72,563.61,700.11
ORD04717,2024-03-15,C0165,P008,1,0.0,Direct Sales,122.99,80.91,42.08
ORD03691,2024-03-15,C0307,P003,1,0.15,Wholesale,89.56,70.85,18.71
ORD01193,2024-03-15,C0346,P011,4,0.15,Online,1240.39,994.48,245.91
ORD00055,2024-03-15,C0163,P019,1,0.15,Retail,155.16,128.8,26.36
ORD04727,2024-03-15,C0328,P006,1,0.1,Retail,39.98,18.03,21.95
ORD03248,2024-03-15,C0420,P011,4,0.0,Wholesale,1459.28,994.48,464.8
ORD01560,2024-03-15,C0052,P001,2,0.1,Wholesale,685.69,312.14,373.55
ORD01097,2024-03-15,C0461,P012,2,0.05,Online,409.66,247.88,161.78
ORD00644,2024-03-15,C0487,P005,1,0.15,Online,446.63,244.43,202.2
ORD01046,2024-03-15,C0259,P016,1,0.0,Direct Sales,371.55,246.94,124.61
ORD03808,2024-03-15,C0331,P012,1,0.0,Online,215.61,123.94,91.67
ORD00091,2024-03-16,C0291,P010,2,0.0,Direct Sales,588.74,356.92,231.82
ORD03997,2024-03-16,C0190,P008,1,0.0,Retail,122.99,80.91,42.08
ORD01529,2024-03-17,C0436,P007,1,0.15,Retail,442.27,334.65,107.62
ORD04769,2024-03-17,C0490,P018,1,0.05,Direct Sales,833.73,386.6,447.13
ORD02420,2024-03-18,C0217,P009,1,0.0,Retail,248.26,128.65,119.61
ORD02709,2024-03-18,C0489,P009,1,0.15,Retail,211.02,128.65,82.37
ORD03943,2024-03-18,C0273,P004,5,0.05,Online,362.8,163.25,199.55
ORD01763,2024-03-19,C0069,P009,1,0.05,Online,235.85,128.65,107.2
ORD03870,2024-03-19,C0498,P007,4,0.0,Online,2081.28,1338.6,742.68
ORD02035,2024-03-19,C0153,P015,1,0.0,Direct Sales,326.79,241.04,85.75
ORD02365,2024-03-19,C0100,P014,1,0.05,Retail,160.03,87.87,72.16
ORD04358,2024-03-19,C0363,P018,4,0.0,Online,3510.44,1546.4,1964.04
ORD01283,2024-03-19,C0160,P010,1,0.15,Wholesale,250.21,178.46,71.75
ORD04387,2024-03-19,C0037,P001,4,0.05,Online,1447.57,624.28,823.29
ORD04011,2024-03-20,C0097,P006,1,0.1,Online,39.98,18.03,21.95
ORD01564,2024-03-20,C0163,P005,3,0.1,Direct Sales,1418.72,733.29,685.43
ORD01142,2024-03-20,C0424,P006,1,0.1,Wholesale,39.98,18.03,21.95
ORD02889,2024-03-20,C0006,P017,1,0.0,Online,86.26,35.37,50.89
ORD03264,2024-03-20,C0448,P020,3,0.2,Retail,1214.71,830.55,384.16
ORD04832,2024-03-21,C0006,P003,2,0.0,Wholesale,210.74,141.7,69.04
ORD02795,2024-03-21,C0105,P010,2,0.0,Direct Sales,588.74,356.92,231.82
ORD00482,2024-03-21,C0142,P014,1,0.0,Online,168.45,87.87,80.58
ORD04549,2024-03-21,C0480,P010,3,0.15,Direct Sales,750.64,535.38,215.26
ORD04045,2024-03-21,C0357,P018,1,0.05,Online,833.73,386.6,447.13
ORD00545,2024-03-21,C0389,P008,4,0.1,Online,442.76,323.64,119.12
ORD01316,2024-03-22,C0316,P008,1,0.0,Retail,122.99,80.91,42.08
ORD02880,2024-03-22,C0232,P010,1,0.0,Wholesale,294.37,178.46,115.91
ORD03570,2024-03-22,C0078,P004,2,0.1,Wholesale,137.48,65.3,72.18
ORD02413,2024-03-23,C0384,P019,2,0.0,Direct Sales,365.08,257.6,107.48
ORD03628,2024-03-23,C0497,P015,4,0.0,Retail,1307.16,964.16,343.0
ORD01602,2024-03-23,C0314,P010,3,0.0,Online,883.11,535.38,347.73
ORD00961,2024-03-23,C0105,P001,2,0.2,Retail,609.5,312.14,297.36
ORD03462,2024-03-23,C0405,P012,1,0.05,Retail,204.83,123.94,80.89
ORD04065,2024-03-23,C0243,P014,1,0.0,Wholesale,168.45,87.87,80.58
ORD02943,2024-03-23,C0492,P015,1,0.0,Online,326.79,241.04,85.75
ORD01681,2024-03-24,C0090,P017,1,0.0,Retail,86.26,35.37,50.89
ORD03697,2024-03-24,C0271,P005,4,0.0,Retail,2101.8,977.72,1124.08
ORD01470,2024-03-24,C0203,P016,2,0.15,Retail,631.64,493.88,137.76
ORD00034,2024-03-24,C0304,P005,3,0.0,Online,1576.35,733.29,843.06
ORD03944,2024-03-24,C0270,P004,3,0.0,Wholesale,229.14,97.95,131.19
ORD03281,2024-03-25,C0241,P013,2,0.0,Direct Sales,842.48,375.74,466.74
ORD00568,2024-03-25,C0379,P020,4,0.15,Retail,1720.84,1107.4,613.44
ORD04836,2024-03-25,C0186,P004,1,0.05,Online,72.56,32.65,39.91
ORD01819,2024-03-25,C0073,P007,2,0.0,Online,1040.64,669.3,371.34
ORD00303,2024-03-25,C0145,P012,1,0.15,Wholesale,183.27,123.94,59.33
ORD03970,2024-03-25,C0223,P007,2,0.0,Wholesale,1040.64,669.3,371.34
ORD04377,2024-03-25,C0136,P016,1,0.0,Retail,371.55,246.94,124.61
ORD03834,2024-03-25,C0098,P015,1,0.0,Retail,326.79,241.04,85.75
ORD03724,2024-03-25,C0420,P009,1,0.0,Online,248.26,128.65,119.61
ORD03977,2024-03-26,C0071,P003,1,0.0,Retail,105.37,70.85,34.52
ORD00885,2024-03-26,C0278,P012,2,0.0,Retail,431.22,247.88,183.34
ORD04090,2024-03-26,C0110,P002,4,0.0,Online,2385.56,1181.92,1203.64
ORD03390,2024-03-26,C0113,P008,2,0.0,Online,245.98,161.82,84.16
ORD01561,2024-03-26,C0018,P010,3,0.0,Wholesale,883.11,535.38,347.73
ORD01517,2024-03-26,C0103,P013,2,0.15,Online,716.11,375.74,340.37
ORD03280,2024-03-26,C0061,P015,2,0.0,Wholesale,653.58,482.08,171.5
ORD01833,2024-03-26,C0391,P020,1,0.1,Wholesale,455.52,276.85,178.67
ORD01389,2024-03-26,C0383,P001,1,0.0,Online,380.94,156.07,224.87
ORD03795,2024-03-27,C0190,P015,1,0.0,Online,326.79,241.04,85.75
ORD04215,2024-03-27,C0336,P020,1,0.2,Retail,404.9,276.85,128.05
ORD03294,2024-03-27,C0489,P013,5,0.0,Direct Sales,2106.2,939.35,1166.85
ORD00820,2024-03-27,C0159,P003,3,0.1,Online,284.5,212.55,71.95
ORD03760,2024-03-27,C0323,P010,4,0.0,Online,1177.48,713.84,463.64
ORD00496,2024-03-27,C0063,P017,1,0.1,Online,77.63,35.37,42.26
ORD00131,2024-03-28,C0102,P005,1,0.0,Direct Sales,525.45,244.43,281.02
ORD02441,2024-03-28,C0170,P006,4,0.0,Online,177.68,72.12,105.56
ORD04707,2024-03-28,C0126,P017,1,0.0,Online,86.26,35.37,50.89
ORD01965,2024-03-29,C0107,P005,1,0.0,Wholesale,525.45,244.43,281.02
ORD04891,2024-03-29,C0467,P008,4,0.0,Online,491.96,323.64,168.32
ORD02829,2024-03-29,C0457,P009,4,0.05,Direct Sales,943.39,514.6,428.79
ORD02356,2024-03-29,C0330,P011,3,0.0,Direct Sales,1094.46,745.86,348.6
ORD04772,2024-03-29,C0032,P016,1,0.1,Online,334.4,246.94,87.46
ORD02780,2024-03-30,C0005,P013,1,0.05,Online,400.18,187.87,212.31
ORD00323,2024-03-30,C0117,P011,2,0.0,Retail,729.64,497.24,232.4
ORD04821,2024-03-30,C0169,P011,1,0.05,Online,346.58,248.62,97.96
ORD01699,2024-03-30,C0257,P012,1,0.0,Wholesale,215.61,123.94,91.67
ORD02443,2024-03-30,C0128,P013,1,0.0,Direct Sales,421.24,187.87,233.37
ORD04426,2024-03-30,C0333,P012,4,0.0,Wholesale,862.44,495.76,366.68
ORD02669,2024-03-31,C0468,P019,1,0.0,Wholesale,182.54,128.8,53.74
ORD02464,2024-03-31,C0229,P018,3,0.0,Online,2632.83,1159.8,1473.03
ORD00157,2024-03-31,C0259,P018,3,0.0,Online,2632.83,1159.8,1473.03
ORD02844,2024-04-01,C0238,P015,1,0.0,Retail,326.79,241.04,85.75
ORD02764,2024-04-01,C0108,P008,1,0.0,Online,122.99,80.91,42.08
ORD03149,2024-04-01,C0326,P001,1,0.0,Direct Sales,380.94,156.07,224.87
ORD04792,2024-04-01,C0375,P017,1,0.0,Online,86.26,35.37,50.89
ORD04061,2024-04-02,C0126,P017,1,0.0,Direct Sales,86.26,35.37,50.89
ORD03186,2024-04-02,C0356,P019,1,0.1,Online,164.29,128.8,35.49
ORD04398,2024-04-02,C0276,P005,3,0.0,Online,1576.35,733.29,843.06
ORD04815,2024-04-03,C0134,P014,1,0.1,Retail,151.6,87.87,63.73
ORD01938,2024-04-03,C0422,P003,3,0.1,Wholesale,284.5,212.55,71.95
ORD04674,2024-04-04,C0382,P008,1,0.0,Wholesale,122.99,80.91,42.08
ORD01167,2024-04-04,C0243,P010,2,0.05,Direct Sales,559.3,356.92,202.38
ORD01777,2024-04-04,C0448,P012,4,0.0,Retail,862.44,495.76,366.68
ORD02337,2024-04-04,C0308,P003,4,0.0,Wholesale,421.48,283.4,138.08
ORD04767,2024-04-04,C0333,P005,1,0.2,Online,420.36,244.43,175.93
ORD03945,2024-04-04,C0049,P020,1,0.0,Wholesale,506.13,276.85,229.28
ORD01765,2024-04-05,C0105,P011,1,0.15,Online,310.1,248.62,61.48
ORD02926,2024-04-05,C0010,P001,1,0.05,Online,361.89,156.07,205.82
ORD00705,2024-04-05,C0137,P001,2,0.0,Retail,761.88,312.14,449.74
ORD00331,2024-04-05,C0160,P008,1,0.05,Online,116.84,80.91,35.93
ORD04845,2024-04-05,C0367,P009,1,0.0,Online,248.26,128.65,119.61
ORD00297,2024-04-05,C0301,P014,5,0.0,Wholesale,842.25,439.35,402.9
ORD02028,2024-04-06,C0155,P016,3,0.0,Retail,1114.65,740.82,373.83
ORD00862,2024-04-06,C0354,P010,1,0.1,Direct Sales,264.93,178.46,86.47
ORD04581,2024-04-06,C0027,P006,1,0.0,Retail,44.42,18.03,26.39
ORD03023,2024-04-06,C0401,P011,1,0.05,Online,346.58,248.62,97.96
ORD01789,2024-04-07,C0357,P017,2,0.0,Wholesale,172.52,70.74,101.78
ORD00278,2024-04-07,C0443,P003,1,0.0,Retail,105.37,70.85,34.52
ORD02021,2024-04-07,C0177,P018,1,0.05,Wholesale,833.73,386.6,447.13
ORD04761,2024-04-07,C0243,P011,4,0.0,Online,1459.28,994.48,464.8
ORD01026,2024-04-07,C0488,P002,1,0.05,Online,566.57,295.48,271.09
ORD02979,2024-04-07,C0423,P012,1,0.15,Wholesale,183.27,123.94,59.33
ORD00610,2024-04-08,C0451,P012,1,0.0,Retail,215.61,123.94,91.67
ORD03587,2024-04-08,C0302,P001,3,0.15,Direct Sales,971.4,468.21,503.19
ORD00872,2024-04-08,C0167,P015,3,0.0,Online,980.37,723.12,257.25
ORD02809,2024-04-08,C0077,P017,1,0.0,Retail,86.26,35.37,50.89
ORD00581,2024-04-09,C0483,P009,3,0.05,Retail,707.54,385.95,321.59
ORD01302,2024-04-09,C0421,P011,1,0.0,Retail,364.82,248.62,116.2
ORD00194,2024-04-09,C0133,P005,1,0.0,Online,525.45,244.43,281.02
ORD02215,2024-04-09,C0332,P008,3,0.0,Retail,368.97,242.73,126.24
ORD00758,2024-04-09,C0017,P003,2,0.1,Online,189.67,141.7,47.97
ORD03812,2024-04-10,C0324,P013,1,0.05,Online,400.18,187.87,212.31
ORD00381,2024-04-10,C0307,P011,1,0.0,Direct Sales,364.82,248.62,116.2
ORD04106,2024-04-10,C0344,P015,1,0.05,Online,310.45,241.04,69.41
ORD02929,2024-04-10,C0500,P014,3,0.05,Retail,480.08,263.61,216.47
ORD03904,2024-04-10,C0241,P019,2,0.05,Wholesale,346.83,257.6,89.23
ORD03489,2024-04-11,C0251,P016,1,0.0,Direct Sales,371.55,246.94,124.61
ORD02351,2024-04-11,C0197,P003,1,0.05,Online,100.1,70.85,29.25
ORD04436,2024-04-11,C0497,P018,4,0.05,Direct Sales,3334.92,1546.4,1788.52
ORD03485,2024-04-11,C0498,P012,2,0.05,Wholesale,409.66,247.88,161.78
ORD01455,2024-04-11,C0133,P013,1,0.0,Direct Sales,421.24,187.87,233.37
ORD00662,2024-04-11,C0247,P013,1,0.1,Online,379.12,187.87,191.25
ORD00259,2024-04-11,C0139,P019,3,0.2,Wholesale,438.1,386.4,51.7
ORD00166,2024-04-12,C0064,P019,3,0.0,Wholesale,547.62,386.4,161.22
ORD03239,2024-04-12,C0279,P020,4,0.0,Online,2024.52,1107.4,917.12
ORD02703,2024-04-12,C0101,P012,2,0.0,Direct Sales,431.22,247.88,183.34
ORD00844,2024-04-12,C0398,P005,2,0.0,Retail,1050.9,488.86,562.04
ORD04361,2024-04-12,C0223,P011,1,0.1,Wholesale,328.34,248.62,79.72
ORD04830,2024-04-13,C0145,P014,2,0.05,Direct Sales,320.05,175.74,144.31
ORD01125,2024-04-13,C0267,P014,2,0.0,Direct Sales,336.9,175.74,161.16
ORD03055,2024-04-13,C0205,P017,1,0.0,Online,86.26,35.37,50.89
ORD00258,2024-04-14,C0091,P017,3,0.1,Wholesale,232.9,106.11,126.79
ORD03238,2024-04-14,C0064,P002,1,0.0,Online,596.39,295.48,300.91
ORD01757,2024-04-14,C0232,P001,2,0.05,Online,723.79,312.14,411.65
ORD03338,2024-04-15,C0232,P020,2,0.0,Online,1012.26,553.7,458.56
ORD04569,2024-04-15,C0209,P001,1,0.0,Wholesale,380.94,156.07,224.87
ORD00584,2024-04-15,C0406,P005,2,0.05,Online,998.36,488.86,509.5
ORD02755,2024-04-16,C0101,P008,3,0.1,Online,332.07,242.73,89.34
ORD03458,2024-04-16,C0500,P009,1,0.0,Direct Sales,248.26,128.65,119.61
ORD01234,2024-04-16,C0325,P009,2,0.0,Online,496.52,257.3,239.22
ORD00069,2024-04-17,C0436,P020,5,0.05,Online,2404.12,1384.25,1019.87
ORD04258,2024-04-17,C0230,P019,1,0.0,Retail,182.54,128.8,53.74
ORD04665,2024-04-17,C0230,P019,1,0.0,Retail,182.54,128.8,53.74
ORD02422,2024-04-17,C0145,P020,2,0.1,Retail,911.03,553.7,357.33
ORD03847,2024-04-17,C0462,P006,1,0.2,Retail,35.54,18.03,17.51
ORD00520,2024-04-17,C0047,P008,1,0.0,Wholesale,122.99,80.91,42.08
ORD04844,2024-04-17,C0300,P001,1,0.1,Online,342.85,156.07,186.78
ORD02331,2024-04-17,C0118,P019,1,0.0,Online,182.54,128.8,53.74
ORD00492,2024-04-18,C0475,P005,2,0.05,Retail,998.36,488.86,509.5
ORD02765,2024-04-18,C0014,P018,2,0.2,Retail,1404.18,773.2,630.98
ORD03630,2024-04-18,C0486,P009,1,0.05,Direct Sales,235.85,128.65,107.2
ORD01410,2024-04-18,C0101,P013,2,0.0,Retail,842.48,375.74,466.74
ORD03147,2024-04-19,C0182,P011,1,0.05,Direct Sales,346.58,248.62,97.96
ORD02053,2024-04-19,C0146,P006,2,0.1,Retail,79.96,36.06,43.9
ORD01593,2024-04-19,C0142,P006,2,0.1,Wholesale,79.96,36.06,43.9
ORD00887,2024-04-19,C0377,P004,5,0.0,Direct Sales,381.9,163.25,218.65
ORD00106,2024-04-20,C0456,P014,4,0.05,Online,640.11,351.48,288.63
ORD00211,2024-04-20,C0404,P015,2,0.0,Retail,653.58,482.08,171.5
ORD01099,2024-04-20,C0175,P020,1,0.0,Retail,506.13,276.85,229.28
ORD02612,2024-04-20,C0165,P016,2,0.15,Direct Sales,631.64,493.88,137.76
ORD02912,2024-04-20,C0141,P013,1,0.1,Wholesale,379.12,187.87,191.25
ORD03962,2024-04-20,C0414,P017,2,0.0,Wholesale,172.52,70.74,101.78
ORD03346,2024-04-20,C0142,P003,2,0.05,Retail,200.2,141.7,58.5
ORD04537,2024-04-21,C0218,P011,1,0.0,Wholesale,364.82,248.62,116.2
ORD01484,2024-04-22,C0165,P007,1,0.05,Wholesale,494.3,334.65,159.65
ORD04261,2024-04-22,C0482,P008,1,0.2,Wholesale,98.39,80.91,17.48
ORD01212,2024-04-22,C0424,P008,1,0.0,Online,122.99,80.91,42.08
ORD03770,2024-04-22,C0220,P005,1,0.1,Retail,472.9,244.43,228.47
ORD00745,2024-04-22,C0405,P001,2,0.05,Retail,723.79,312.14,411.65
ORD03374,2024-04-22,C0266,P005,1,0.0,Retail,525.45,244.43,281.02
ORD04245,2024-04-22,C0169,P002,1,0.0,Retail,596.39,295.48,300.91
ORD04671,2024-04-23,C0213,P009,2,0.2,Wholesale,397.22,257.3,139.92
ORD02504,2024-04-23,C0374,P020,1,0.2,Direct Sales,404.9,276.85,128.05
ORD03145,2024-04-23,C0453,P008,3,0.1,Direct Sales,332.07,242.73,89.34
ORD04748,2024-04-23,C0353,P001,4,0.0,Direct Sales,1523.76,624.28,899.48
ORD03315,2024-04-23,C0401,P008,4,0.0,Online,491.96,323.64,168.32
ORD00750,2024-04-23,C0026,P019,1,0.15,Online,155.16,128.8,26.36
ORD04085,2024-04-24,C0115,P015,3,0.0,Retail,980.37,723.12,257.25
ORD04773,2024-04-24,C0040,P006,2,0.0,Online,88.84,36.06,52.78
ORD03822,2024-04-24,C0395,P014,1,0.0,Retail,168.45,87.87,80.58
ORD01040,2024-04-24,C0499,P006,2,0.1,Online,79.96,36.06,43.9
ORD02119,2024-04-25,C0181,P012,1,0.1,Online,194.05,123.94,70.11
ORD04575,2024-04-25,C0402,P020,4,0.1,Direct Sales,1822.07,1107.4,714.67
ORD01218,2024-04-25,C0336,P004,3,0.1,Wholesale,206.23,97.95,108.28
ORD01334,2024-04-25,C0131,P020,1,0.0,Retail,506.13,276.85,229.28
ORD01867,2024-04-25,C0265,P003,2,0.0,Online,210.74,141.7,69.04
ORD01707,2024-04-26,C0251,P019,1,0.0,Direct Sales,182.54,128.8,53.74
ORD03092,2024-04-26,C0289,P015,3,0.0,Wholesale,980.37,723.12,257.25
ORD02309,2024-04-26,C0229,P009,5,0.0,Online,1241.3,643.25,598.05
ORD02280,2024-04-26,C0115,P004,2,0.0,Direct Sales,152.76,65.3,87.46
ORD02618,2024-04-26,C0466,P014,1,0.0,Wholesale,168.45,87.87,80.58
ORD03529,2024-04-27,C0324,P003,2,0.2,Wholesale,168.59,141.7,26.89
ORD02355,2024-04-27,C0219,P001,1,0.0,Retail,380.94,156.07,224.87
ORD02490,2024-04-27,C0490,P003,1,0.0,Wholesale,105.37,70.85,34.52
ORD01494,2024-04-27,C0108,P012,1,0.0,Online,215.61,123.94,91.67
ORD02591,2024-04-27,C0014,P015,2,0.0,Online,653.58,482.08,171.5
ORD03794,2024-04-27,C0128,P020,2,0.0,Retail,1012.26,553.7,458.56
ORD01114,2024-04-27,C0341,P013,2,0.0,Retail,842.48,375.74,466.74
ORD03369,2024-04-28,C0197,P015,4,0.0,Wholesale,1307.16,964.16,343.0
ORD02945,2024-04-28,C0292,P004,1,0.1,Retail,68.74,32.65,36.09
ORD00996,2024-04-28,C0368,P003,1,0.15,Online,89.56,70.85,18.71
ORD01043,2024-04-28,C0386,P013,2,0.1,Online,758.23,375.74,382.49
ORD03336,2024-04-28,C0378,P015,1,0.15,Retail,277.77,241.04,36.73
ORD02628,2024-04-28,C0001,P005,4,0.15,Online,1786.53,977.72,808.81
ORD03609,2024-04-28,C0426,P012,1,0.05,Retail,204.83,123.94,80.89
ORD00308,2024-04-28,C0313,P003,1,0.0,Wholesale,105.37,70.85,34.52
ORD00243,2024-04-29,C0032,P019,1,0.0,Direct Sales,182.54,128.8,53.74
ORD04860,2024-04-29,C0318,P008,1,0.0,Direct Sales,122.99,80.91,42.08
ORD02806,2024-04-29,C0088,P013,1,0.1,Direct Sales,379.12,187.87,191.25
ORD04397,2024-04-29,C0390,P015,1,0.1,Retail,294.11,241.04,53.07
ORD03888,2024-04-30,C0106,P006,1,0.05,Online,42.2,18.03,24.17
ORD02358,2024-04-30,C0436,P016,2,0.0,Wholesale,743.1,493.88,249.22
ORD03863,2024-04-30,C0152,P008,1,0.0,Retail,122.99,80.91,42.08
ORD00906,2024-05-01,C0044,P020,1,0.1,Retail,455.52,276.85,178.67
ORD03803,2024-05-01,C0173,P007,3,0.15,Retail,1326.82,1003.95,322.87
ORD00266,2024-05-01,C0052,P002,2,0.0,Wholesale,1192.78,590.96,601.82
ORD02139,2024-05-01,C0493,P005,3,0.0,Retail,1576.35,733.29,843.06
ORD03072,2024-05-01,C0045,P016,2,0.0,Online,743.1,493.88,249.22
ORD03942,2024-05-02,C0424,P001,4,0.1,Retail,1371.38,624.28,747.1
ORD01222,2024-05-02,C0239,P005,4,0.15,Online,1786.53,977.72,808.81
ORD01878,2024-05-02,C0140,P006,4,0.0,Retail,177.68,72.12,105.56
ORD02406,2024-05-02,C0249,P016,3,0.0,Wholesale,1114.65,740.82,373.83
ORD01861,2024-05-02,C0167,P006,1,0.0,Online,44.42,18.03,26.39
ORD01813,2024-05-03,C0035,P018,1,0.05,Wholesale,833.73,386.6,447.13
ORD03830,2024-05-03,C0055,P019,2,0.05,Retail,346.83,257.6,89.23
ORD03021,2024-05-03,C0129,P005,2,0.0,Online,1050.9,488.86,562.04
ORD04032,2024-05-04,C0239,P008,1,0.0,Online,122.99,80.91,42.08
ORD02629,2024-05-04,C0196,P004,2,0.05,Retail,145.12,65.3,79.82
ORD01104,2024-05-04,C0418,P020,3,0.0,Online,1518.39,830.55,687.84
ORD03535,2024-05-04,C0094,P004,4,0.05,Wholesale,290.24,130.6,159.64
ORD04881,2024-05-04,C0121,P004,2,0.0,Online,152.76,65.3,87.46
ORD01148,2024-05-04,C0133,P014,1,0.05,Online,160.03,87.87,72.16
ORD00162,2024-05-04,C0429,P016,1,0.0,Wholesale,371.55,246.94,124.61
ORD03852,2024-05-04,C0018,P005,1,0.0,Online,525.45,244.43,281.02
ORD02818,2024-05-05,C0227,P010,2,0.15,Direct Sales,500.43,356.92,143.51
ORD01261,2024-05-05,C0156,P010,2,0.0,Online,588.74,356.92,231.82
ORD02715,2024-05-05,C0462,P005,3,0.0,Wholesale,1576.35,733.29,843.06
ORD04197,2024-05-05,C0130,P010,2,0.05,Wholesale,559.3,356.92,202.38
ORD02347,2024-05-05,C0072,P003,1,0.0,Wholesale,105.37,70.85,34.52
ORD04621,2024-05-05,C0441,P008,1,0.0,Retail,122.99,80.91,42.08
ORD02122,2024-05-06,C0327,P008,1,0.0,Online,122.99,80.91,42.08
ORD02738,2024-05-06,C0296,P004,1,0.1,Retail,68.74,32.65,36.09
ORD02339,2024-05-07,C0136,P009,1,0.15,Wholesale,211.02,128.65,82.37
ORD01665,2024-05-07,C0395,P016,1,0.0,Wholesale,371.55,246.94,124.61
ORD02345,2024-05-07,C0186,P018,2,0.05,Direct Sales,1667.46,773.2,894.26
ORD00015,2024-05-07,C0446,P008,3,0.1,Wholesale,332.07,242.73,89.34
ORD03279,2024-05-07,C0100,P016,1,0.0,Wholesale,371.55,246.94,124.61
ORD02775,2024-05-07,C0446,P010,5,0.15,Direct Sales,1251.07,892.3,358.77
ORD04999,2024-05-08,C0402,P013,1,0.1,Retail,379.12,187.87,191.25
ORD01045,2024-05-08,C0433,P012,1,0.2,Retail,172.49,123.94,48.55
ORD03700,2024-05-08,C0269,P017,2,0.05,Direct Sales,163.89,70.74,93.15
ORD00818,2024-05-08,C0329,P006,4,0.1,Retail,159.91,72.12,87.79
ORD02144,2024-05-08,C0069,P005,1,0.15,Online,446.63,244.43,202.2
